,0,1,2,3,4,5,6,7
1.29E+13,0.824257075,0.392573153,0.338523318,0.969469797,0.193673075,0.664187597,0.451885582,0.223015164
1.29E+13,0.823403481,0.39304784,0.338909839,0.975070165,0.193995359,0.663779569,0.451495593,0.22271107
1.3E+13,0.776531297,0.385396235,0.321121071,1,0.1488988,0.811886594,0.522138079,0.258757833
1.3E+13,0.776531297,0.385858564,0.32148139,1,0.149137098,0.811092758,0.521642548,0.258484527
1.31E+13,0.754067734,0.415300938,0.300985154,0.950164662,0.10082893,0.7447948,0.433006398,0.201922005
1.31E+13,0.754067734,0.415816241,0.301426811,0.953379518,0.101014478,0.7447948,0.432641229,0.201584226
1.32E+13,0.855412239,0.396073446,0.32341212,0.913794865,0.124337339,0.777854013,0.500393596,0.232374219
1.32E+13,0.854364773,0.39639388,0.323775834,0.913794865,0.124610062,0.777191566,0.499703342,0.231895171
1.33E+13,0.906918066,0.336344171,0.382791179,0.829474366,0.154291975,0.718553574,0.465467714,0.268076593
1.33E+13,0.906918066,0.335834165,0.382486346,0.829474366,0.153945401,0.719060637,0.465876965,0.268553399
1.34E+13,0.875835966,0.292855966,0.473133477,0.822554268,0.1591355,0.613318261,0.372762862,0.338008878
1.34E+13,0.877073907,0.293282366,0.473763941,0.822554268,0.159443914,0.612302289,0.372175882,0.337367302
1.35E+13,0.902082255,0.29791677,0.520160925,0.846253283,0.127935119,0.553781632,0.378854981,0.360000751
1.35E+13,0.903666695,0.298461735,0.521147847,0.848238553,0.128176373,0.553229967,0.378404488,0.359581172
1.36E+13,0.825115115,0.342284679,0.613997611,0.835784126,0.097850414,0.4642434,0.278316341,0.346899727
1.36E+13,0.824257075,0.342807898,0.614337899,0.836706624,0.098059949,0.46363317,0.27791735,0.346102621
1.37E+13,0.947145941,0.312630224,0.644131845,0.853325124,0.117949792,0.432641229,0.313442727,0.412059186
1.37E+13,0.944291461,0.313094174,0.644890953,0.854364773,0.118170246,0.432094353,0.312978102,0.411550747
1.38E+13,0.947145941,0.28092746,0.565613089,0.820032299,0.089529523,0.433738142,0.328677473,0.422074713
1.38E+13,0.947145941,0.281433138,0.566476781,0.820868738,0.089719751,0.433189158,0.328306452,0.421547828
1.39E+13,0.947145941,0.272600694,0.550760216,0.877073907,0.125983682,0.36984083,0.342284679,0.345440261
1.39E+13,0.941577143,0.272406243,0.549941558,0.877073907,0.125747014,0.370131592,0.342807898,0.345970012
1.4E+13,0.873397573,0.264862132,0.580655718,0.69217743,0.119428126,0.310438659,0.313675377,0.354050423
1.4E+13,0.875835966,0.265331826,0.581565295,0.693088961,0.119651639,0.309979829,0.313210302,0.353503774
1.41E+13,0.865221736,0.276328567,0.504335872,0.708630763,0.106988906,0.274260575,0.262250855,0.344911608
1.41E+13,0.867504326,0.276724689,0.504803154,0.710093485,0.107219943,0.273771063,0.261880429,0.344515836
1.42E+13,0.823403481,0.215048582,0.480790238,0.902082255,0.091202053,0.227714869,0.273966736,0.39913276
1.42E+13,0.824257075,0.21534023,0.481653481,0.902082255,0.091368387,0.227403071,0.273673292,0.398647444
1.43E+13,0.837634665,0.249052066,0.462012123,0.956834309,0.085144076,0.241038218,0.261141521,0.325236106
1.43E+13,0.838568346,0.24940025,0.462416538,0.956834309,0.085298471,0.240704232,0.260681015,0.324870223
1.44E+13,0.820868738,0.243645829,0.383707748,1,0.075478533,0.272114891,0.21512145,0.312978102
1.44E+13,0.820032299,0.243307439,0.383249075,0.98237051,0.075298158,0.272503447,0.215413216,0.313326487
1.45E+13,0.849241483,0.247406304,0.39304784,0.953379518,0.065626368,0.279016313,0.182776537,0.269414321
1.45E+13,0.850251458,0.247838105,0.393682039,0.950164662,0.065782046,0.278616058,0.182535931,0.269031264
1.46E+13,0.875835966,0.265425889,0.399294722,0.938984277,0.084224031,0.324870223,0.187109133,0.221650642
1.46E+13,0.877073907,0.265896827,0.399618933,0.936497986,0.084402084,0.324383225,0.186800144,0.221273382
1.47E+13,0.802587349,0.204168136,0.502010505,0.903666695,0.081970579,0.351464076,0.164365806,0.2578482
1.47E+13,0.803344133,0.20457968,0.502706191,0.905278165,0.082118766,0.350922868,0.164046512,0.257485454
1.48E+13,0.741974911,0.173431706,0.532998348,0.950164662,0.068327285,0.376163297,0.194124448,0.234868431
1.48E+13,0.742536053,0.173715262,0.53325573,0.953379518,0.06846948,0.3757173,0.19386637,0.234625646
1.49E+13,0.71453531,0.161621979,0.603646387,0.96059209,0.052270501,0.487768378,0.186676715,0.174283975
1.49E+13,0.715533582,0.161831177,0.604631802,0.96059209,0.052377439,0.487107084,0.186368557,0.17394249
1.5E+13,0.792306119,0.17955909,0.63628573,0.947145941,0.045857632,0.501316458,0.21865394,0.172021892
1.5E+13,0.792306119,0.179323379,0.635550028,0.944291461,0.045777962,0.502010505,0.218951424,0.172359042
1.51E+13,0.820868738,0.180861925,0.538451131,0.848238553,0.036922045,0.426147144,0.198573914,0.160684397
1.51E+13,0.821709374,0.181219139,0.538975743,0.849241483,0.036996216,0.42543467,0.198242705,0.160425059
1.52E+13,0.825115115,0.164953026,0.580958593,0.927406281,0.03838035,0.374383756,0.161204508,0.167816213
1.52E+13,0.825977667,0.165220737,0.581565295,0.927406281,0.038468641,0.373940716,0.160944213,0.16759815
1.53E+13,0.771968806,0.143809197,0.53325573,0.953379518,0.033836834,0.4041983,0.147760939,0.18766681
1.53E+13,0.773261953,0.144130095,0.533513338,0.956834309,0.033904534,0.403704012,0.147525123,0.187356751
1.54E+13,0.711073541,0.126617222,0.53377117,0.936497986,0.030914309,0.503170896,0.148756028,0.154143335
1.54E+13,0.712057572,0.126855712,0.534287513,0.938984277,0.030984728,0.502938452,0.148518417,0.153895963
1.55E+13,0.642619929,0.120663194,0.565325758,0.927406281,0.034987178,0.512862355,0.163940237,0.173545065
1.55E+13,0.641867095,0.120437589,0.564751942,0.925307751,0.034917217,0.513343351,0.16420607,0.173772037
1.56E+13,0.652992249,0.142307182,0.535063725,0.941577143,0.028657255,0.478643191,0.19679306,0.171070742
1.56E+13,0.654169634,0.142533622,0.535322917,0.941577143,0.028722325,0.478215664,0.19646533,0.170736486
1.57E+13,0.683237773,0.10895346,0.528656859,0.950164662,0.029082972,0.435944708,0.199304864,0.146867093
1.57E+13,0.684117781,0.109155454,0.529418377,0.953379518,0.029157319,0.435391465,0.198905773,0.146632886
1.58E+13,0.743098604,0.12248499,0.574663653,0.855412239,0.032024816,0.450911595,0.224466422,0.142126322
1.58E+13,0.743662573,0.122714851,0.575554622,0.855412239,0.032097876,0.450328776,0.224083418,0.14190061
1.59E+13,0.839507765,0.13189824,0.53766596,0.825977667,0.022495715,0.48953914,0.249574565,0.160580605
1.59E+13,0.840453023,0.132147841,0.538451131,0.825977667,0.022552654,0.489095448,0.249313148,0.160321458
1.6E+13,0.813485184,0.175542706,0.535322917,0.801083148,0.018742418,0.491320635,0.198044291,0.178853029
1.6E+13,0.814290032,0.175887813,0.535582338,0.801833699,0.018784313,0.490651309,0.197714117,0.178559784
1.61E+13,0.813485184,0.228496616,0.549941558,0.873397573,0.021934458,0.45839751,0.206721645,0.19328716
1.61E+13,0.812684053,0.228027181,0.549669178,0.873397573,0.021885275,0.459196876,0.207069598,0.193544337
1.62E+13,0.848238553,0.201112451,0.619492124,0.813485184,0.0230589,0.401082613,0.204168136,0.167162995
1.62E+13,0.849241483,0.20151675,0.620186543,0.814290032,0.023117316,0.400593857,0.203894316,0.166891681
1.63E+13,0.925307751,0.24749259,0.583393061,0.826844798,0.023583571,0.379306231,0.198176541,0.203620929
1.63E+13,0.921280254,0.248011084,0.58431129,0.826844798,0.023656675,0.378854981,0.197846109,0.203347973
1.64E+13,0.860773048,0.291475624,0.551307258,0.76190511,0.023201967,0.380967323,0.151738384,0.247233841
1.64E+13,0.860773048,0.292005539,0.55185532,0.762520095,0.023273845,0.38021101,0.151398301,0.246803327
1.65E+13,0.731034305,0.284183776,0.508331574,0.806403355,0.026714325,0.492888347,0.18526407,0.270471245
1.65E+13,0.729968426,0.284799646,0.508805235,0.807176372,0.026789956,0.492439576,0.184897599,0.269990184
1.66E+13,0.783917375,0.275046082,0.414786581,0.769406747,0.037811613,0.467108182,0.144451799,0.269798059
1.66E+13,0.784602731,0.274652976,0.413931412,0.768771184,0.037714078,0.467725748,0.14472819,0.27018248
1.67E+13,0.868661063,0.243561178,0.366663344,0.750544318,0.038679186,0.433921372,0.19086378,0.282143021
1.67E+13,0.867504326,0.243899998,0.367094396,0.751127616,0.038790485,0.433372035,0.19048439,0.281737097
1.68E+13,0.888854163,0.260681015,0.358604769,0.789469071,0.048910625,0.484258564,0.247924576,0.257757455
1.68E+13,0.887482549,0.261141521,0.35902278,0.790882323,0.049024568,0.483822774,0.24749259,0.257304317
1.69E+13,0.856467693,0.29835264,0.44955351,0.775217216,0.05097538,0.505505469,0.18526407,0.329793881
1.69E+13,0.857531313,0.298789329,0.450134764,0.776531297,0.051109312,0.504803154,0.184958619,0.329421186
1.7E+13,0.96059209,0.325114084,0.40403344,0.796642999,0.061786494,0.515760162,0.195811786,0.340721466
1.7E+13,0.96059209,0.325724798,0.404528316,0.79811124,0.061914209,0.515033039,0.19548597,0.340461866
1.71E+13,0.956834309,0.225311799,0.340072964,0.76375547,0.04998992,0.517952343,0.21724746,0.288008758
1.71E+13,0.956834309,0.225774524,0.340461866,0.764375889,0.050091931,0.517219805,0.216952734,0.287384069
1.72E+13,0.964749626,0.230148822,0.419101971,0.801083148,0.055079172,0.520407347,0.228888699,0.317310508
1.72E+13,0.964749626,0.22983301,0.418407039,0.799591202,0.054950291,0.520900807,0.22920295,0.317901979
1.73E+13,0.944291461,0.267031329,0.398162981,0.779185519,0.059046545,0.572300986,0.210232543,0.309521881
1.73E+13,0.944291461,0.267410836,0.398647444,0.779854618,0.059168243,0.571419904,0.209878295,0.309064812
1.74E+13,0.950164662,0.328059414,0.386321682,0.766876114,0.05263811,0.66582602,0.281635731,0.256040752
1.74E+13,0.950164662,0.328553737,0.386940406,0.767505883,0.052745844,0.665005542,0.281028504,0.255591335
1.75E+13,0.975070165,0.30087487,0.471458863,0.809515776,0.046137629,0.830360524,0.291687443,0.248270829
1.75E+13,0.98237051,0.301316318,0.471876617,0.809515776,0.046258179,0.829474366,0.291369788,0.247838105
1.76E+13,1,0.35583504,0.426682679,0.839507765,0.049902658,0.849241483,0.299774889,0.256400988
1.76E+13,1,0.356386632,0.427398302,0.841404225,0.04998992,0.847242531,0.299117385,0.256040752
1.77E+13,0.956834309,0.320641472,0.479500122,0.906918066,0.052653486,0.785290498,0.382486346,0.313326487
1.77E+13,0.950164662,0.319923839,0.479071343,0.903666695,0.052530609,0.786673359,0.383096357,0.313559024
1.78E+13,0.938984277,0.368825669,0.500393596,0.786673359,0.041962434,0.669133652,0.364803544,0.287176222
1.78E+13,0.938984277,0.369405285,0.500854665,0.786673359,0.042059394,0.669133652,0.363949583,0.286761101
1.79E+13,0.866357972,0.384627435,0.501316458,0.688115698,0.048669423,0.720588342,0.388961044,0.329421186
1.79E+13,0.868661063,0.3852423,0.501778974,0.688115698,0.048782773,0.720588342,0.388337708,0.329173033
1.8E+13,0.88086739,0.478215664,0.539764417,0.719568783,0.048697734,0.707660467,0.345837471,0.319446591
1.8E+13,0.883467099,0.479071343,0.540819277,0.720588342,0.048811154,0.706694005,0.345307995,0.318970278
1.81E+13,0.841404225,0.484695003,0.545613471,0.711565057,0.043794864,0.617763546,0.409694353,0.324504884
1.81E+13,0.841404225,0.485569832,0.546151012,0.711565057,0.043896281,0.617075077,0.409022353,0.32401861
1.82E+13,0.891650849,0.589570428,0.626159625,0.820032299,0.036553522,0.582782523,0.431003742,0.267126143
1.82E+13,0.891650849,0.59082193,0.626870806,0.820032299,0.036637415,0.581565295,0.430641132,0.26674714
1.83E+13,0.851268624,0.60961072,0.754660563,0.754660563,0.029298294,0.617075077,0.389273248,0.258940235
1.83E+13,0.849241483,0.608941802,0.753476522,0.752298904,0.029231865,0.617763546,0.389898731,0.259488397
1.84E+13,0.830360524,0.629015308,0.910289429,0.727851244,0.026699226,0.790882323,0.366519816,0.255142889
1.84E+13,0.832147749,0.629733831,0.910289429,0.728907425,0.026774812,0.789469071,0.365946483,0.254606034
1.85E+13,0.79811124,0.583393061,0.79811124,0.807176372,0.041314068,0.700973683,0.435391465,0.226781014
1.85E+13,0.799591202,0.58400489,0.799591202,0.808732541,0.041409454,0.700033033,0.435391465,0.226470752
1.86E+13,0.807176372,0.596522052,0.724711063,0.816727376,0.037530563,0.713541161,0.507858672,0.224006911
1.86E+13,0.8103025,0.59716244,0.725753118,0.816727376,0.037595226,0.712551091,0.506915136,0.223701196
1.87E+13,0.719568783,0.649877432,0.630454216,0.790882323,0.038358311,0.685443483,0.592078893,0.178911744
1.87E+13,0.720588342,0.650652779,0.63190062,0.790882323,0.038446549,0.685443483,0.591449725,0.178677015
1.88E+13,0.630454216,0.660940779,0.720588342,0.726799826,0.034857367,0.669133652,0.574367268,0.218728266
1.88E+13,0.629015308,0.660940779,0.719568783,0.726799826,0.034757855,0.669133652,0.574367268,0.21902587
1.89E+13,0.604961033,0.693545966,0.688115698,0.694462471,0.02665398,0.658531366,0.603646387,0.25568114
1.89E+13,0.606281774,0.693545966,0.689012702,0.69538233,0.026714325,0.657733031,0.603646387,0.255142889
1.9E+13,0.664187597,0.779854618,0.681050848,0.795186226,0.02849525,0.688115698,0.53871332,0.254784831
1.9E+13,0.664187597,0.779854618,0.682798898,0.796642999,0.028576133,0.687221845,0.53766596,0.254248903
1.91E+13,0.700973683,0.720588342,0.604961033,0.786673359,0.028030804,0.729968426,0.493112989,0.228810218
1.91E+13,0.701917913,0.7216123,0.605620638,0.786673359,0.028078482,0.728907425,0.492663876,0.228340008
1.92E+13,0.781199611,0.681050848,0.708630763,0.786673359,0.028885675,0.622630632,0.49764223,0.226625819
1.92E+13,0.782553806,0.681923389,0.709604934,0.786673359,0.028967712,0.621930144,0.49673079,0.226006314
1.93E+13,0.796642999,0.700033033,0.674174459,0.818371783,0.027434113,0.610953308,0.459597386,0.28367184
1.93E+13,0.79811124,0.700033033,0.67587656,0.820032299,0.027496295,0.60961072,0.459196876,0.283059058
1.94E+13,0.740856814,0.718553574,0.727851244,0.828593075,0.03254918,0.621231402,0.544006716,0.280020128
1.94E+13,0.740856814,0.717542668,0.726799826,0.826844798,0.032456542,0.621930144,0.545076911,0.280422929
1.95E+13,0.707660467,0.752298904,0.702865758,0.913794865,0.040629382,0.627583807,0.507858672,0.278816095
1.95E+13,0.708630763,0.753476522,0.702865758,0.913794865,0.040723108,0.627583807,0.507386527,0.278416201
1.96E+13,0.690816272,0.775873187,0.693545966,0.894523556,0.042621502,0.6452713,0.577943978,0.189602562
1.96E+13,0.690816272,0.777191566,0.694462471,0.897478675,0.042744741,0.6452713,0.577344795,0.189226093
1.97E+13,0.66582602,0.778518657,0.658531366,0.944291461,0.037898533,0.646798023,0.508331574,0.192774003
1.97E+13,0.66582602,0.777191566,0.659332092,0.944291461,0.037985662,0.646033591,0.507858672,0.192518021
1.98E+13,0.633354611,0.815098647,0.699095931,0.934106204,0.039363353,0.652210173,0.51262215,0.205958577
1.98E+13,0.634084481,0.816727376,0.700033033,0.938984277,0.039454017,0.651430354,0.512142327,0.205681922
1.99E+13,0.502706191,0.79811124,0.665005542,0.964749626,0.042156589,0.685443483,0.515517589,0.224773391
1.99E+13,0.501778974,0.79811124,0.664187597,0.956834309,0.042059394,0.687221845,0.516489082,0.225234789
2E+13,0.537143672,0.75585112,0.658531366,0.964749626,0.041938231,0.655352189,0.604302952,0.242800926
2E+13,0.538189175,0.75585112,0.659332092,0.964749626,0.042035132,0.654563242,0.602991331,0.242463965
2.01E+13,0.473553635,0.763136877,0.705731341,0.964749626,0.047495892,0.669967088,0.531458752,0.250886704
2.01E+13,0.474395767,0.764375889,0.706694005,0.964749626,0.047606359,0.669133652,0.530947333,0.250535974
2.02E+13,0.449747132,0.656143458,0.747650853,1,0.049757578,0.66582602,0.520407347,0.253714362
2.02E+13,0.450522918,0.656937067,0.748803677,1,0.049873606,0.665005542,0.519422893,0.25335877
2.03E+13,0.396233616,0.642243253,0.705731341,0.975070165,0.064566672,0.59460942,0.557113584,0.240787676
2.03E+13,0.396554238,0.642997125,0.706694005,1,0.064719668,0.593974696,0.555998723,0.240454112
2.04E+13,0.375272046,0.741974911,0.786673359,0.964749626,0.073060303,0.63628573,0.508331574,0.246717334
2.04E+13,0.3755688,0.741974911,0.786673359,0.975070165,0.073234929,0.635550028,0.507858672,0.246373729
2.05E+13,0.415816241,0.718553574,0.818371783,0.964749626,0.085350003,0.59082193,0.499933247,0.226006314
2.05E+13,0.415129381,0.718553574,0.816727376,0.964749626,0.085195507,0.592078893,0.500393596,0.226470752
2.06E+13,0.397196606,0.835784126,0.871006806,0.964749626,0.0874921,0.562183613,0.513584144,0.192645962
2.06E+13,0.397518354,0.835784126,0.871006806,0.964749626,0.087704181,0.561615923,0.513102755,0.192390179
2.07E+13,0.397518354,0.807176372,0.821709374,1,0.072452623,0.550487077,0.51697603,0.251238036
2.07E+13,0.398162981,0.808732541,0.821709374,1,0.072625691,0.549941558,0.516489082,0.250711264
2.08E+13,0.329421186,0.790882323,0.811886594,1,0.059939331,0.529927149,0.569083293,0.250886704
2.08E+13,0.329918238,0.792306119,0.811886594,1,0.060009958,0.529927149,0.568502053,0.250535974
2.09E+13,0.298243596,0.763136877,0.802587349,0.925307751,0.063020517,0.565613089,0.63776305,0.279216713
2.09E+13,0.29868008,0.764375889,0.802587349,0.925307751,0.063132301,0.565038709,0.6370234,0.279016313
2.1E+13,0.305327227,0.649877432,0.917451452,0.934106204,0.092120978,0.626870806,0.728907425,0.340332165
2.1E+13,0.305102594,0.648333361,0.917451452,0.934106204,0.091953155,0.627583807,0.729968426,0.340851366
2.11E+13,0.340332165,0.652992249,0.883467099,0.888854163,0.102323812,0.587083604,0.764375889,0.273282645
2.11E+13,0.340851366,0.6537766,0.883467099,0.888854163,0.102512369,0.586465232,0.764375889,0.272892697
2.12E+13,0.336471835,0.648333361,0.734261802,0.851268624,0.096780489,0.616388288,0.679314569,0.286553826
2.12E+13,0.336727357,0.649877432,0.735347791,0.853325124,0.096957921,0.615703167,0.678450784,0.286139847
2.13E+13,0.343989094,0.689012702,0.799591202,0.938984277,0.087704181,0.666649051,0.67587656,0.290314122
2.13E+13,0.344515836,0.689912884,0.799591202,0.938984277,0.087863606,0.66582602,0.67502412,0.289893222
2.14E+13,0.297807931,0.708630763,0.796642999,0.910289429,0.072150817,0.606281774,0.607608676,0.256761849
2.14E+13,0.298243596,0.708630763,0.796642999,0.910289429,0.072279997,0.605620638,0.606281774,0.256400988
2.15E+13,0.285726627,0.734261802,0.705731341,1,0.067061646,0.674174459,0.639248343,0.239788668
2.15E+13,0.286139847,0.734261802,0.705731341,1,0.067181096,0.673327556,0.638504694,0.239456785
2.16E+13,0.248444178,0.75704829,0.763136877,0.903666695,0.077423971,0.669967088,0.685443483,0.283467393
2.16E+13,0.248097628,0.754660563,0.763136877,0.903666695,0.077284892,0.670803176,0.686331116,0.28367184
2.17E+13,0.310094454,0.709604934,0.69538233,0.894523556,0.078076576,0.649104298,0.652992249,0.307358594
2.17E+13,0.310553505,0.711565057,0.69538233,0.894523556,0.078170288,0.648333361,0.651430354,0.30667953
2.18E+13,0.303090489,0.632626661,0.760680476,1,0.071168622,0.553229967,0.656143458,0.301316318
2.18E+13,0.303313207,0.634084481,0.76190511,1,0.071295918,0.552129735,0.656143458,0.30087487
2.19E+13,0.329669587,0.622630632,0.729968426,0.975070165,0.073278655,0.570833994,0.682798898,0.313791787
2.19E+13,0.330167137,0.624036888,0.731034305,1,0.073453841,0.570249258,0.681923389,0.313559024
2.2E+13,0.336216573,0.662559233,0.663372167,1,0.075050897,0.547769553,0.665005542,0.348233778
2.2E+13,0.336727357,0.663372167,0.665005542,1,0.075185658,0.547229049,0.665005542,0.347966412
2.21E+13,0.307585382,0.624742676,0.666649051,0.964749626,0.075591504,0.619839119,0.597804263,0.348233778
2.21E+13,0.307358594,0.624036888,0.66582602,0.964749626,0.075455961,0.621231402,0.598447526,0.348501424
2.22E+13,0.337495486,0.76190511,0.670803176,0.975070165,0.074737462,0.672483389,0.572006996,0.342415382
2.22E+13,0.338008878,0.76190511,0.671641936,1,0.074871619,0.672483389,0.571419904,0.342154042
2.23E+13,0.329918238,0.706694005,0.706694005,0.934106204,0.089475252,0.633354611,0.51697603,0.351735106
2.23E+13,0.330167137,0.707660467,0.707660467,0.934106204,0.089638171,0.632626661,0.516002935,0.351464076
2.24E+13,0.360561239,0.649104298,0.766876114,0.903666695,0.091285178,0.576746844,0.525379472,0.35583504
2.24E+13,0.360841934,0.649877432,0.766876114,0.906918066,0.091451677,0.576150122,0.524378324,0.355284618
2.25E+13,0.379456817,0.623332877,0.739744241,0.938984277,0.105063154,0.588324336,0.563322309,0.336727357
2.25E+13,0.37975824,0.624036888,0.740856814,0.950164662,0.105192505,0.587703303,0.563322309,0.336216573
2.26E+13,0.38340188,0.629733831,0.796642999,0.934106204,0.120249941,0.546689537,0.531971058,0.349574806
2.26E+13,0.384013963,0.629733831,0.79811124,0.929568022,0.120400033,0.546151012,0.531458752,0.34930604
2.27E+13,0.390525653,0.606281774,0.871006806,0.891650849,0.090457607,0.599738404,0.587083604,0.374383756
2.27E+13,0.38958581,0.605620638,0.871006806,0.891650849,0.090238299,0.601035134,0.587703303,0.374679524
2.28E+13,0.325724798,0.587083604,0.944291461,0.811886594,0.072193849,0.689012702,0.553781632,0.406350455
2.28E+13,0.326214462,0.587083604,0.950164662,0.811886594,0.072323112,0.688115698,0.553781632,0.405686474
2.29E+13,0.335706825,0.554334337,0.975070165,0.87832485,0.061477494,0.843324895,0.574960339,0.470625144
2.29E+13,0.336216573,0.554888084,0.975070165,0.87832485,0.061586365,0.841404225,0.574367268,0.470209176
2.3E+13,0.314958995,0.5392384,1,0.871006806,0.058304787,0.8103025,0.58584818,0.452471555
2.3E+13,0.315427467,0.539764417,1,0.871006806,0.058407691,0.8103025,0.585232443,0.452080774
2.31E+13,0.299336347,0.547769553,0.921280254,0.938984277,0.055630506,0.820032299,0.612979198,0.424901489
2.31E+13,0.299774889,0.547769553,0.921280254,0.944291461,0.055728407,0.820032299,0.612979198,0.42419214
2.32E+13,0.286139847,0.6370234,0.964749626,0.964749626,0.070619815,0.828593075,0.616388288,0.494464458
2.32E+13,0.285933142,0.6370234,0.964749626,0.964749626,0.070535786,0.828593075,0.617075077,0.494916331
2.33E+13,0.243984793,0.634084481,1,0.975070165,0.069784329,0.771968806,0.593341372,0.489095448
2.33E+13,0.244324333,0.634816283,1,0.975070165,0.069908974,0.771968806,0.59270944,0.488652425
2.34E+13,0.236985359,0.611626995,1,0.944291461,0.065684702,0.785290498,0.576150122,0.40935815
2.34E+13,0.237313089,0.612302289,1,0.944291461,0.065801534,0.785290498,0.575554622,0.408686959
2.35E+13,0.246373729,0.672483389,1,0.851268624,0.055014692,0.788066151,0.533513338,0.42419214
2.35E+13,0.246545459,0.672483389,1,0.851268624,0.055111443,0.788066151,0.532484256,0.423838132
2.36E+13,0.246889356,0.689912884,0.964749626,0.821709374,0.068144926,0.753476522,0.595245549,0.450134764
2.36E+13,0.247233841,0.689912884,0.964749626,0.823403481,0.068266441,0.752298904,0.59460942,0.449747132
2.37E+13,0.263739077,0.693545966,0.886127894,0.847242531,0.056220657,0.681050848,0.625450252,0.450134764
2.37E+13,0.26411277,0.693545966,0.886127894,0.847242531,0.056319659,0.681050848,0.624742676,0.449747132
2.38E+13,0.260773035,0.617075077,1,0.888854163,0.064604885,0.681050848,0.606281774,0.421723347
2.38E+13,0.260589034,0.615703167,0.975070165,0.888854163,0.064490318,0.681050848,0.606944451,0.422074713
2.39E+13,0.263925842,0.610953308,0.934106204,0.950164662,0.055143733,0.618453703,0.607608676,0.410030962
2.39E+13,0.26411277,0.611626995,0.934106204,0.944291461,0.055240725,0.617763546,0.606944451,0.409694353
2.4E+13,0.307358594,0.598447526,0.883467099,0.929568022,0.056817454,0.557672607,0.582782523,0.4291953
2.4E+13,0.30803961,0.599092237,0.883467099,0.934106204,0.056917572,0.557113584,0.58217327,0.428475135
2.41E+13,0.312398585,0.622630632,0.871006806,0.873397573,0.06552927,0.505037073,0.615019707,0.45839751
2.41E+13,0.312862087,0.622630632,0.868661063,0.873397573,0.065645807,0.50456942,0.613657732,0.457998651
2.42E+13,0.260405194,0.671641936,0.956834309,0.826844798,0.075365744,0.501778974,0.575554622,0.491767701
2.42E+13,0.260773035,0.672483389,0.950164662,0.826844798,0.075501113,0.501778974,0.575554622,0.490874248
2.43E+13,0.215048582,0.674174459,0.944291461,0.789469071,0.080311147,0.491767701,0.601035134,0.485569832
2.43E+13,0.214611991,0.673327556,0.944291461,0.790882323,0.080166475,0.492663876,0.601685712,0.486008226
2.44E+13,0.205405706,0.606944451,1,0.808732541,0.097970089,0.3946361,0.562752407,0.516489082
2.44E+13,0.205681922,0.607608676,1,0.808732541,0.0981499,0.39399969,0.562752407,0.516489082
2.45E+13,0.179264507,0.595245549,1,0.813485184,0.10741841,0.347699324,0.619145557,0.526887591
2.45E+13,0.179500129,0.595883091,0.975070165,0.813485184,0.10761728,0.347165982,0.618453703,0.526384028
2.46E+13,0.236985359,0.656143458,0.929568022,0.785290498,0.105776751,0.265991139,0.562752407,0.495368898
2.46E+13,0.237313089,0.656937067,0.929568022,0.786673359,0.105972289,0.265614139,0.562183613,0.494916331
2.47E+13,0.233255581,0.673327556,0.929568022,0.790882323,0.132690455,0.253181204,0.621231402,0.546151012
2.47E+13,0.233577077,0.673327556,0.934106204,0.789469071,0.132941731,0.25282653,0.620534397,0.545076911
2.48E+13,0.206652138,0.704772436,0.90052355,0.740856814,0.171461658,0.269798059,0.535063725,0.516002935
2.48E+13,0.206930334,0.706694005,0.90052355,0.739744241,0.171797547,0.269606105,0.534546023,0.515517589
2.49E+13,0.246717334,0.760680476,0.950164662,0.758252171,0.160788266,0.262250855,0.494916331,0.502706191
2.49E+13,0.246202146,0.759462865,0.950164662,0.758252171,0.160580605,0.262807714,0.495368898,0.503170896
2.5E+13,0.261880429,0.770683783,1,0.8103025,0.161204508,0.256220792,0.49673079,0.524878473
2.5E+13,0.262250855,0.770683783,0.975070165,0.808732541,0.16141309,0.256040752,0.496276125,0.52387902
2.51E+13,0.232454177,0.719568783,0.90052355,0.843324895,0.139488415,0.320402026,0.516489082,0.435391465
2.51E+13,0.23293462,0.719568783,0.90052355,0.843324895,0.13957693,0.319923839,0.516002935,0.435023231
2.52E+13,0.265237804,0.732105121,0.866357972,0.875835966,0.137556925,0.309636285,0.537143672,0.450911595
2.52E+13,0.265802556,0.732105121,0.866357972,0.871006806,0.137818535,0.309407531,0.537143672,0.450134764
2.53E+13,0.267315897,0.684558919,0.910289429,0.875835966,0.147054763,0.316602646,0.576746844,0.485569832
2.53E+13,0.267505818,0.685443483,0.910289429,0.871006806,0.147148699,0.316367152,0.576150122,0.485132091
2.54E+13,0.281635731,0.754660563,0.866357972,0.835784126,0.172021892,0.313094174,0.536101864,0.433921372
2.54E+13,0.281433138,0.75585112,0.866357972,0.835784126,0.171909677,0.313559024,0.536101864,0.434288185
2.55E+13,0.259854635,0.747650853,0.849241483,0.826844798,0.170569639,0.257666748,0.561049331,0.466902618
2.55E+13,0.260221514,0.747650853,0.849241483,0.828593075,0.170680849,0.257666748,0.559919426,0.466902618
2.56E+13,0.258211578,0.736438963,0.886127894,0.802587349,0.191117196,0.263179769,0.564465455,0.52387902
2.56E+13,0.258393505,0.737535385,0.888854163,0.802587349,0.191371004,0.26299366,0.563322309,0.52338056
